id	locus	title	outlinks->bsu	Gene->Coordinates
901F90AFC94CC7140709845333416106D043269D	BSU_28430	sdhB	BSU_28430	2,905,571  2,906,332
9024AB63030C1934A954EE6A378CADBDC977E863	BSU_30410	ytrF	BSU_30410	3,113,979  3,115,289
902777A4EBC30826190377CAAA2709B5BF0BDD69	new_1018650_1018937	S328	new_1018650_1018937	1,018,650 → 1,018,937
902BB6AD6ECF6F97DE8A1F9FC801958E8E551F93	BSU_21229	youA	BSU_21229	2,241,154  2,241,765
903E11BD2CFF3EE1A831F0F50F91741893C3DAB8	BSU_26280	yqaK	BSU_26280	2,695,173  2,696,027
9041AAFD27C7EC54D178F4D9C9F8C7AD7025F704	BSU_12150	yjgB	BSU_12150	1,284,870  1,285,445
905148CAF82018E7F8E800FDF3F41163AAA8E682	BSU_11760	cotX	BSU_11760	1,250,656  1,251,174
9075DD0CC0B8554F0379732453665F43C70EFC26	BSU_18100	parC	BSU_18100	1,935,448  1,937,868
9089737763A71305DAEF57B630CE743D5723D203	new_1932502_1932632	S671	new_1932502_1932632	1,932,502 → 1,932,632
908DB17A39D518E84977250C55825E77FA02E391	BSU_00830	ctsR	BSU_00830	101,449  101,913
90A7E283A3762C8C7B02690C75341E16D6992453	new_3385699_3386762_c	S1269	new_3385699_3386762_c	3,385,699 → 3,386,762
90ACE0DECA58D3C1A55E135120F7A0C1C920571C	BSU_16170	codY	BSU_16170	1,690,119  1,690,898
90AFF93D6E7BC993B2773C12EE400C80A87A4831	BSU_14130	darB	BSU_14130	1,485,453  1,485,896
90C747D6D6194608C2CF9566F1740A6B20966A11	BSU_21780	yplP	BSU_21780	2,294,286  2,295,281
90D505CAA4FAAEB6A6AF5C278E70DF714FACB4DA	BSU_37830	spsJ	BSU_37830	3,884,292  3,885,239
90DCE4F286D2C151D8BDBF0E024E6BBEC94E2397	BSU_36420	spoIIID	BSU_36420	3,748,421  3,748,702
90DE91A491CAE1B32462D1829CF063D1FB2A65F2	BSU_17266	ymzE/1	BSU_17266	
90E4C0FFA7678C7034657237464C2B34EE261B79	BSU_10610	yhjR	BSU_10610	1,135,699  1,136,136
910109496E4A41EC892996DEEB81971FCBD9CB05	BSU_22849	ypzH	BSU_22849	2,391,670  2,391,864
91085DA5E71B88E533D2E1D1BFB53E908116C6AA	BSU_40540	hypR	BSU_40540	4,167,622  4,167,999
910EAAF48C85D0364751EC9585121246AF677431	BSU_29280	ytnM	BSU_29280	2,998,796  2,999,698
91110611D775A1746766D43BDF50F2F6D345B625	BSU_34070	yvfT	BSU_34070	3,496,495  3,497,481
9118A36CD30E7C99697B3659BB04E03BB7EE71D7	BSU_10560	ntdR	BSU_10560	1,129,715  1,130,704
911A4D957A6C0DFC636A152395119DBFC777DDA2	BSU_35760	tagB	BSU_35760	3,682,173  3,683,318
9125F6EDA1CDB3D985C80D9F8F26CECE0481EC3A	new_3458782_3459775_c	S1289	new_3458782_3459775_c	3,458,782 → 3,459,775
9137D162E6331E2B127472BCF5F49A9AE46266F3	BSU_23210	scpB	BSU_23210	2,425,248  2,425,841
913D6DA06785C3AD0C89D77D48831518C6663387	BSU_25030	yqgC	BSU_25030	2,586,221  2,586,703
91633E6AF9A715166AE05BD7E540463DE352AA20	BSU_13600	mtnX	BSU_13600	1,428,275  1,428,982
916419C4ED113778488EBC558A35810498028B02	BSU_14340	yknW	BSU_14340	1,503,582  1,504,277
9165FEE62472543BF6EA65576AD44ECB7C42F691	new_1719657_1719801	S588	new_1719657_1719801	1,719,657 → 1,719,801
917472D24D5FDA9E67AC1C4D499F37224FE7F3D2	new_2309787_2310176_c	S831	new_2309787_2310176_c	2,309,787 → 2,310,176
91827FEC70F5EEB8B072D06ABA05C19FC54D5F71	BSU_36920	ywlF	BSU_36920	3,791,199  3,791,648
918E149F605D16502762657A6EF52092CC3794AC	BSU_25040	yqgB	BSU_25040	2,586,813  2,587,580
919EE930F0312736F8BA7037CA54BF9E9D328C39	BSU_33350	yvsG	BSU_33350	3,421,772  3,422,254
91A5C590513A407CD646AE6F55382FB03073D1F1	BSU_20220	yorX	BSU_20220	2,170,504  2,170,731
91AF3037284978F664448DFD1994238CA02D3D16	BSU_25950	yqcC	BSU_25950	2,667,390  2,668,490
91C31F8A42F0C70925B0DA9E7D830A5C5EA670BC	new_2202717_2202804_c	S780	new_2202717_2202804_c	2,202,717 → 2,202,804
91C5AF928EB8E00F12D1BC0E788E1CB116F87B04	BSU_25540	gpr	BSU_25540	2,634,505  2,635,611
91C89960ABE800BB25CA48A97A5D32CC308D3D31	BSU_32960	yusY/1	BSU_32960	3,380,704  3,382,212
91D9C76D6AD11DE029426F6F57857D5B36A24321	BSU_11730	cotO	BSU_11730	1,248,665  1,249,348
91E6B4971F22B5A5F964590F8B14D6C73A4C4840	BSU_17620	yncB	BSU_17620	1,895,378  1,896,013
91EAC386AD3A373E7CDE0265AA23786ADC55558A	BSU_08850	ssuC	BSU_08850	963,174  964,004
91F00ACA2003F1B90591E4C092513F7DDB9C99B5	BSU_misc_RNA_5	glmS ribozyme		
91F49B5BF60EB2712747935166F21E65E8B75534	BSU_29150	ytwI	BSU_29150	2,982,603  2,983,067
9202D58FAC1B7B9CF693D537A12C683A3573B17E	BSU_06811	yezG	BSU_06811	747,079  747,534
920C5750CB95102B073C32874D512E8D636D2C7D	BSU_31170	iolU	BSU_31170	3,196,906  3,197,892
920F91E748EE079FF864011D9052B073567C41E4	BSU_34380	slrR	BSU_34380	3,530,101  3,530,559
921933B6B893083F151AABDEDCBC65F2E55677BE	BSU_15690	yloH	BSU_15690	1,642,567  1,642,770
92237F79F473C2A27B261480F5E7052FABFBA66C	BSU_36980	ywlA	BSU_36980	3,795,491  3,795,853
923C4177500E9678A0B4855F8F481D4A36ECD863	BSU_24260	tlyA	BSU_24260	2,522,871  2,523,716
926BCA197F259558F72FDCC73998497B9B167D22	BSU_06140	gutR	BSU_06140	664,775  667,264
926D7F5F09EDD9B88C1B2E1CA6319AC955FFF4CA	BSU_misc_RNA_86	srlX		
92831D5A8E07A18BA6C6978123769D00D685BB45	BSU_15610	ylnD	BSU_15610	1,634,061  1,634,834
9284E58A2D5394A31658E70879874A1338CF531B	BSU_34110	rsbP	BSU_34110	3,500,386  3,501,597
928CD0278328BB8642F7D560E42C13D74B4F1341	BSU_18510	yoxC	BSU_18510	2,019,421  2,019,726
929490FFB6A6AF17478A3A11B6B6B6FBAF3D7005	BSU_tRNA_77	trnSL-Tyr1	BSU_tRNA_77	
92A5A999188919C78384EECA3007A5AA38FE5C7A	new_4091310_4091407_c	S1531	new_4091310_4091407_c	4,091,310 → 4,091,407
92CCC4FDDAB038278114228B0E3C42BED2DA70FB	new_2467979_2468158_c	S899	new_2467979_2468158_c	2,467,979 → 2,468,158
92CCFBD2D8B6A5F8FA0CA3D41275FBBF0C7C980B	new_3513628_3513886	S1311	new_3513628_3513886	3,513,628 → 3,513,886
92D0275E0768780F782F4B3724BC5181E436B6B1	BSU_31090	ktrA	BSU_31090	3,188,414  3,189,082
92D21DF7248C80E9B9B46B0A3C936A53728B723A	new_1281024_1281127	S445	new_1281024_1281127	1,281,024 → 1,281,127
92D27D00959FC10378AD8011CC8F424E8A266C80	BSU_rRNA_20	rrnB-23S	BSU_rRNA_20	
92D7A590BE3FB5472376330CEE71181433E8AD14	new_621713_621846	S202	new_621713_621846	621,713 → 621,846
92E4F908B7CDE64743796CCD3188FE6BB5288365	BSU_17840	fosB	BSU_17840	1,916,663  1,917,097
92E50EF57FFCB22563B3C3A73B0885CCED8E9692	BSU_22930	sleB	BSU_22930	2,399,152  2,400,069
92EF98B872C1AD729B0BFAD46D3FA572E9C2AA32	BSU_19430	cdaS	BSU_19430	2,118,504  2,119,127
92FADD9D5E5628EC34EF63615FBE60431060662A	BSU_13710	ykvI	BSU_13710	1,438,092  1,439,135
93000B579F630E9F0C6EED40D6661E5E15141FDE	BSU_23800	proI	BSU_23800	2,473,151  2,473,987
930C0B22C5EE5FE93A30421893827C7E9824C61F	new_1071973_1072041_c	S350	new_1071973_1072041_c	1,071,973 → 1,072,041
93159DC7D5C42CFA54F66F232D73F38957243AB7	BSU_09010	yhcA	BSU_09010	977,775  979,373
931EA1329B995B3910675CC2B12E4CDA9F652374	BSU_14660	ykzI	BSU_14660	1,537,113  1,537,301
93380E8EEB672C14C9BE2B5A6D8573FBCA149514	BSU_03340	folEB	BSU_03340	364,259 → 365,173
9349C4646A56F933041EBE750F1BE86BAE7A60D9	BSU_15620	sirB	BSU_15620	1,634,837  1,635,622
934DA689E28EA12B011BF64360483B0249C8103A	BSU_14640	yktA	BSU_14640	1,535,936  1,536,202
935D9130CBA8E83CAF426E407C441C6C63F9E0CF	BSU_20120	yosH	BSU_20120	2,167,039  2,167,509
936712B725349F7AD6B8B162AAABCCAEC8E287E4	new_1754642_1754742	S602	new_1754642_1754742	1,754,642 → 1,754,742
936762C4116EE9928281AD7E668A0116735E057C	new_1901738_1901854	S642	new_1901738_1901854	1,901,738 → 1,901,854
9367688949958E0AEF3C8C419644F1B2D7D1F7CD	new_3195466_3195557_c	S1189	new_3195466_3195557_c	3,195,466 → 3,195,557
9367B0AD603A2BFCDE57D80F827416D20AE6DB53	new_1171643_1171754_c	S394	new_1171643_1171754_c	1,171,643 → 1,171,754
93726C423313C653C4F71CB107FA12F686959E41	BSU_28600	yshB	BSU_28600	2,925,100  2,925,633
937343F6839D94FD8CF75A2B51ABE7604153C407	new_2664534_2664730	S974	new_2664534_2664730	2,664,534 → 2,664,730
938B55332DFB2B465D0D5AD530550CED5AC30A92	BSU_06200	ydjH	BSU_06200	673,019  673,783
938E08D2C50649A52EC06B9A08C6A73598E68CE1	BSU_13580	mtnE	BSU_13580	1,425,641  1,426,837
938EB17232441CE761FEDB39F8638D566C96F60F	new_1586172_1586239	S556	new_1586172_1586239	1,586,172 → 1,586,239
9394EA0675DFFCB5F0ECD494C104A66CE13A8EF6	BSU_16900	ymfK/2	BSU_16900	1,761,302  1,761,640
939C020BC1CF09471F2A8CF7008958AB2C5D7B2E	BSU_20330	yorM	BSU_20330	2,174,852  2,175,568
93A30FE79C3AC16EBE7CE0776EA142D973B4B63F	new_1129272_1129714	S374	new_1129272_1129714	1,129,272 → 1,129,714
93AEA7BB814CFCB47E659D88D5238348B3524CB1	new_1446841_1447052	S499	new_1446841_1447052	1,446,841 → 1,447,052
93AEC802E8B9A6F8DBA0D55AE234A47B9B3858B3	BSU_02170	ybfB	BSU_02170	236,879  238,129
93B88FC045122E12715EDEB055C00B2337D5BF70	new_3535821_3536011	sacB leader RNA	new_3535821_3536011	3,535,821 → 3,536,011
93C05EC689A9C7DD9D6623C7375AD95CE0C64308	new_1893246_1893320	S635	new_1893246_1893320	1,893,246 → 1,893,320
93C1DF93CAFC5AE726523A91A3BA7470017FF6DC	BSU_39700	iolG	BSU_39700	4,075,785  4,076,819
93D4D6864686E6E559E6CEFA69BAC77EEFAA1BE3	BSU_35820	gerBC	BSU_35820	3,691,372  3,692,496
93F328524989597C7D2329B25E665496C9631E87	BSU_35370	csrA	BSU_35370	3,636,046  3,636,270
93F7A5795A423CD8DD7B070F7F37731A5E8D6321	BSU_08870	ygaN	BSU_08870	965,261  965,797
93FA602438546FD6201FAB5BD19DB5DEB5965E48	BSU_17360	ymzA	BSU_17360	1,868,144  1,868,374
9400DF25487461E3738DDDC72BDDB1589281409D	BSU_03600	tcyB	BSU_03600	409,965  410,669
940D878161F4A5E1EA07BE93AD87225CF9FE6F20	new_1630017_1630089	S568	new_1630017_1630089	1,630,017 → 1,630,089
94175E95221B64F07ACA8AD165219930ED90E58B	BSU_05690	ydhB	BSU_05690	614,885  615,622
942BAE9FA023DFCA06B6D26A856A72F2979E23FA	BSU_27770	yrbE	BSU_27770	2,838,847  2,839,872
943294ACA74067A8549056699E08DF5B82337976	BSU_06720	dgkB	BSU_06720	736,436  737,347
943E3310539F19ADEC8BA9841A2F584BA481B6D5	new_490705_490776_c	S146	new_490705_490776_c	490,705 → 490,776
9442977B459C21C3E9F0F2CC43119397E64847A2	new_3132220_3132310_c	S1168	new_3132220_3132310_c	3,132,220 → 3,132,310
9445AC486A2B0A025030B275C789D227D5694145	BSU_01190	rplB	BSU_01190	137,311  138,144
9446D9C88CBBBC5A08495D8AA49A92A9F47F2C9B	BSU_39920	asnH	BSU_39920	4,098,926  4,101,169
9459834886B4943D514137F0E51536C771154183	BSU_20490	yoqW	BSU_20490	
945A1332A020CF842DA590589C88C758DE65C84E	BSU_17260	aprX	BSU_17260	1,861,384  1,862,712
946930975BB96CD7D9BF0D046040AC20B1A3A7B0	new_1937876_1938065_c	S673	new_1937876_1938065_c	1,937,876 → 1,938,065
9474CC62275917C110E814543428E98E76EFFB7F	BSU_tRNA_27	trnI-Pro	BSU_tRNA_27	
9485DAA3C5978B5E508E71A3CE76817447E7BF33	new_1204423_1204697_c	S399	new_1204423_1204697_c	1,204,423 → 1,204,697
948BD57CC45915C7CDDB8EF168287533FC514B7C	BSU_11560	yjbI	BSU_11560	1,234,510  1,234,908
9492D341F54BE019B21C0BAF7465AD8F84CC6F23	BSU_13540	ogt	BSU_13540	1,421,426  1,421,923
94946E4843B0ED949173D74D7214E10DC1B48CED	new_1670054_1671124_c	S578	new_1670054_1671124_c	1,670,054 → 1,671,124
94A05FFB2B27F1055DB563994EADAB42489E2E94	new_1485897_1486004	S517	new_1485897_1486004	1,485,897 → 1,486,004
94A3B5EF4ADCFA57A204B584B6D305A62E3E15AE	BSU_32160	sufA	BSU_32160	3,305,599  3,305,961
94AEB9D8C3CE77006C052663A230BA225E4F9139	new_2603868_2603981_c	S953	new_2603868_2603981_c	2,603,868 → 2,603,981
94AF7FE38C63E903B504F1B20AB27C3809990853	new_3036410_3036583	S1137	new_3036410_3036583	3,036,410 → 3,036,583
94E1130A787CBCCCDBDA93C8AFC24ECB82D5FE61	BSU_16500	tsf	BSU_16500	1,718,775 1,719,656
94E5DA4F460FBC02A186D1013C581179F13BCB3E	BSU_29450	argG	BSU_29450	3,013,133 3,014,344
94E7D444238F58552E1D9AA3BBABB5CBF64A8D65	new_508090_508247	S156	new_508090_508247	508,090 → 508,247
94EE92D99CA68856E6D19254B0768FFE92AF603D	BSU_11860	yjcH	BSU_11860	1,257,414  1,258,136
94F2146AC6998CC77CD2E86CE8BE8DC98AEBB9CD	BSU_18950	yozL	BSU_18950	2,064,540  2,064,833
95010FF5868F1FF84B96608BD04B33963E9C0793	BSU_32849	yuzL	BSU_32849	3,372,569  3,372,715
950D355D993DF79AD5288A00AA04A775637AC04D	BSU_34940	yvpB	BSU_34940	3,589,611  3,590,363
9531F0A0DC4AE5696FFBAC9C2A773F15840E3255	BSU_23410	spoVAD	BSU_23410	2,440,775  2,441,791
953DE0F0B81894ECFF4C0693511AC238BF3D0C0A	BSU_14580	pdhA	BSU_14580	1,528,326 1,529,441
954359717E15DFC106A9D8111C6637E46B16F8C9	BSU_25580	comEB	BSU_25580	2,639,877  2,640,446
9544A61A78C761EF067FE485FD0EBC8315657583	new_1395911_1396012	S474	new_1395911_1396012	1,395,911 → 1,396,012
955CEAE1FBBABFD683FABB60CF74554AF12019B2	BSU_03660	yclE	BSU_03660	415,350  416,195
956E33AAAADB302EB8663E4B75C917242D3AD2C0	BSU_00750	pabA	BSU_00750	84,290  84,874
957053D647F20544AA6CA8B9E1F4CC821F82509D	BSU_35280	yvjA	BSU_35280	3,626,128  3,626,973
958B606BFE4C3A3E1A48787A8F427CCCDCB65422	BSU_36670	csbD	BSU_36670	3,770,104  3,770,292
9592D944FE0863A3099E396D9A96F60E61D6C01C	BSU_11150	yitV	BSU_11150	1,191,423  1,192,190
959C0ED7B9DA50F0EADCF1565405B878D36DA206	BSU_25670	yqeH	BSU_25670	2,645,490  2,646,590
95A736A18940F84FC6B6C848E16EA3F814EA7577	new_1298224_1298337	S450	new_1298224_1298337	1,298,224 → 1,298,337
95AAF457B155A56DBD63D0AAB7C986AFBEC5ADEF	BSU_12060	yjdI	BSU_12060	1,277,686  1,278,165
95B5D1DC7D3DC89322A5A03C2383ECEF767FB2BF	new_873289_873401	S277	new_873289_873401	873,289 → 873,401
95B75CFF126AF0AD845E62B4036DD3B6DAC8C7FA	BSU_31960	dhbF	BSU_31960	3,280,519  3,287,655
95B85312D4647B94AF04B912F818AB8345CCDCFD	BSU_07930	yfkD	BSU_07930	866,331  867,125
95C78F511C49E04241D31593E6837BDFF48D6E14	BSU_00170	yaaI	BSU_00170	25,221  25,766
95D1162DD448DF2DFBE2EB10AE32CF52E8941857	BSU_28645	BSU_28645		
95D126672644ABAEA621EE6E2438133EA6876C28	new_1120829_1120947_c	S368	new_1120829_1120947_c	1,120,829 → 1,120,947
95D74D90B289DD9787DC6D59A5DCD50F701951EB	BSU_09390	ygxB	BSU_09390	1,013,958  1,015,616
95D7D0414972F4CFC490E1E2BCCC0B44809A11C3	new_3301384_3301448_c	S1239	new_3301384_3301448_c	3,301,384 → 3,301,448
95DA3F899037140F48B99E065C768356CE08FA94	BSU_11680	thiS	BSU_11680	1,244,844  1,245,044
95EC011DADEED39E81D523A8079415B2C6F50B78	BSU_17559	ynzI	BSU_17559	1,885,753  1,885,917
95EED3A91483502CA78067421F678B1EDB965B18	BSU_09030	yhcC	BSU_09030	979,939  980,313
95F0EC20F9FB63EE217889678B570E890FF4CB74	new_3923478_3923862	S1475	new_3923478_3923862	3,923,478 → 3,923,862
96136B1EDFAA1A34ED012CB5BA1DDFB8A95FB4A1	BSU_10390	yhfW	BSU_10390	1,114,057  1,115,586
961538BEDD27C24FC073AFB7AB3268E3D46783CC	BSU_04300	ydaM	BSU_04300	482,577  483,839
961DB64225CEF84D80982ADBDC9BBBCDF5049132	BSU_21000	yonT	BSU_21000	2,219,784  2,219,960
962A955DED82EC0197757206A706796EC8F768BD	BSU_39820	htpG	BSU_39820	4,089,429  4,091,309
9633C40190B7D0EA264270FD44567C61A012AD15	BSU_27670	spoVB	BSU_27670	2,829,564  2,831,120
963F684823CC1EEACBE5454F37E9B8829EA1EA23	BSU_17780	yndG	BSU_17780	1,911,528  1,912,334
9643E3B999C9E273B050302F1ADAF088ECAEB400	BSU_09350	yhdB	BSU_09350	1,010,984  1,011,226
964F04481DFA789CB0F7387B066BE2E2CF88D8E5	new_996597_997083_c	S319	new_996597_997083_c	996,597 → 997,083
96640078C33FF77F3F262C26DC6C3DC1EDED7110	new_4180378_4180481_c	S1568	new_4180378_4180481_c	4,180,378 → 4,180,481
967D4B6DB9DC25A4269FD3938E619B5AE11E0CEA	new_519561_520160_c	S164	new_519561_520160_c	519,561 → 520,160
9680326BAA94A503E2A5C6F0A2479AE0B0467B4C	BSU_14370	yknZ	BSU_14370	1,506,105  1,507,298
96805FCDBE6D3FF6ABD19B57E69FFDB8B73BFE52	new_2409636_2409728	S874	new_2409636_2409728	2,409,636 → 2,409,728
9685A380F95F1A73A693B53E4D35A1CB51043FEC	BSU_30990	thiT	BSU_30990	3,179,306  3,179,884
96B48D9B984010FECD2C194D7CF3CADFC22F2AA7	BSU_05800	pbuE	BSU_05800	625,125  626,291
96B91AC2BFA3DC75EA93724ACF7A5EB37BCA4410	new_4185682_4186509_c	S1570	new_4185682_4186509_c	4,185,682 → 4,186,509
96C83757A41B89AEC22ED6BA937347BF5628D3AC	new_1467701_1467804	S507	new_1467701_1467804	1,467,701 → 1,467,804
96CE303E9F757FBEBDEA5ADC8481697E2CD1361A	BSU_13430	ykoX	BSU_13430	1,409,912  1,410,577
96E4470EF4B558F4EC318FEBF58B779BA50DB7E2	BSU_33210	yvrG	BSU_33210	3,406,614  3,408,356
96E8845DF1E88263D124D1E4D36940A043DA9E74	BSU_32860	yusN	BSU_32860	3,374,001  3,374,333
970955A33F64D963EB8331DF9677DA89C3B64CD0	BSU_26930	yraI	BSU_26930	2,751,292  2,751,726
9712D0E655289C97315314BDEE1A0DF2ED2ADCA2	BSU_22710	aroF	BSU_22710	2,379,100  2,380,272
971546DCE7A05CE8BA05FF0AF1240FD2398F12AE	new_2720264_2720343_c	S998	new_2720264_2720343_c	2,720,264 → 2,720,343
97156E7227E298B0DECC9AAC1411D0DAF3420C29	BSU_10950	yitD	BSU_10950	1,173,333  1,174,091
972401B6AF56EC67FE6F1C3FEA9E2A9FC77C7672	BSU_33660	rghR	BSU_33660	3,456,667  3,457,074
9725F02E04B2239130C4F49B8C5F336AFE6B1A4E	BSU_rRNA_26	rrnA-5S	BSU_rRNA_26	
9730F7C18AC7CA68D144717851A0C261D9647E31	BSU_35850	ywtE	BSU_35850	3,695,363  3,696,223
973C3D3FBFDCA095A760C5F49A96D8BE48771014	BSU_14400	fruA	BSU_14400	1,509,256  1,511,163
9741F4E2348921A47C69F328B74880876EC9A0CE	BSU_misc_RNA_58	tboTA		
974FA844E263AA694477992FA50468CB8EFAB807	BSU_16390	flhA	BSU_16390	1,707,714  1,709,747
9756DD153F0FAACB5A64B363D580AA8A9AE7FD58	BSU_23328	ypzJ	BSU_23328	2,433,316  2,433,522
97573C2D4FD8BE6B4C749C0644D053C9A0CBFFF3	BSU_10010	trpP	BSU_10010	1,074,646  1,075,164
9769C46DFFB6BD88E2224403F4EBC43351561A26	BSU_22080	ypwA	BSU_22080	2,320,355  2,321,860
976E12C93EB813D05EB3B46DE8579B98687F83DA	BSU_06400	yebE	BSU_06400	697,538  698,092
977695DBD3FF4C823E1A46E06C46706254F80891	BSU_07920	chaA	BSU_07920	865,205  866,260
9793E952C985BA268AC28C907900A03F4E8A3253	BSU_33240	oxdC	BSU_33240	3,410,466  3,411,623
979D7A45EAD97C99015029400A85795061BAA367	BSU_24760	rsbRD	BSU_24760	2,562,966  2,563,802
97C12001422AECBD964AE849575BF43C371C0153	new_1605491_1605580	S564	new_1605491_1605580	1,605,491 → 1,605,580
97C34F6FA0B89D93369150E9A8AB3579332B07BC	BSU_04460	dctR	BSU_04460	499,365  500,045
97CE9735931D02E6E780C955C9BE3A67E5C4C59A	BSU_33580	yvaF	BSU_33580	3,449,049  3,449,621
97E26691EE4EED44DFD0AF16F4DB5A157692E6AD	new_3819213_3819619	S1446	new_3819213_3819619	3,819,213 → 3,819,619
97EDB4ACD64C5FA2E6014ED133DF18F602FF58BB	BSU_11710	thiD	BSU_11710	1,246,837  1,247,652
97FE84CF968596AC39D19EE2E43DA625147FD702	BSU_23130	resC	BSU_23130	2,417,984  2,419,159
98009A61B5A4C1F8A66E2509E56082852F38134F	BSU_tRNA_31	trnD-Glu	BSU_tRNA_31	
9804D3904F7EF6BB2F6617867653EAB28B510911	new_3298930_3299376	S1234	new_3298930_3299376	3,298,930 → 3,299,376
9824F9CF9C2028AF267AC43FE7FD8590E8231AB8	BSU_04010	sipU	BSU_04010	454,029  454,592
9836E90BD443F5269A43E5C69FCF2CCB22EDF65B	BSU_07280	yfnG	BSU_07280	799,303  800,208
9840EA950FD7F4D18FDD0AB9AC65491E9F8BCC1C	BSU_25600	comER	BSU_25600	2,641,214  2,642,035
9856F25F23264AD1402A85AE9E25F10B68CAD739	BSU_16370	fliR	BSU_16370	1,705,820  1,706,599
985E7F25C809AA5DF372101E64960DF704EED53F	BSU_34720	psdR	BSU_34720	3,567,422  3,568,135
9867BE152EE3AB16E1D6730906DDFD6FC33B837C	new_456926_457022	S134	new_456926_457022	456,926 → 457,022
98694013F49AE3BDE17081516F91E1841915FE60	new_3106142_3106209	S1159	new_3106142_3106209	3,106,142 → 3,106,209
98928E7D274D65FA587319BF0D5418947C1D310C	new_1253669_1254769	S425	new_1253669_1254769	1,253,669 → 1,254,769
9892E5BFE90EC934A4047795BC4B328656128C09	BSU_27300	yrrS	BSU_27300	2,788,920  2,789,621
9896B99346B0D3F6D57F57377DB253B46135A37A	BSU_37130	spo0F	BSU_37130	3,809,550  3,809,924
9899D0CC5FF530A48532A653075494686796564D	BSU_22020	ypbS	BSU_22020	2,312,207  2,312,464
98AD72BCBC1CD079AA25950F838A8860C8EE92EE	new_3060225_3060673_c	S1146	new_3060225_3060673_c	3,060,225 → 3,060,673
98B3098946CD7E68B8907DD1B33497475CF80D0E	new_3292408_3292489_c	S1229	new_3292408_3292489_c	3,292,408 → 3,292,489
98CA87B1A99D9353F80F10DDCE24654171066A23	new_194669_194786	S67	new_194669_194786	194,669 → 194,786
98D13FCE1FD5EB9C6581F5416F7B4FD40805E047	BSU_36080	ywrF	BSU_36080	3,717,999  3,718,616
98D807FBB847BF731B5C236557C8F70347279CE0	BSU_03960	ycnK	BSU_03960	448,461  449,033
98EA8B69A9899290DE88B66F5E47E646EFD8DB0B	new_2608912_2610324	S956	new_2608912_2610324	2,608,912 → 2,610,324
9929712AC9E5581DD0EF3213CC49A0E6C8D3087D	BSU_21900	bsaA	BSU_21900	2,304,553  2,305,035
992A24CF9492965BF0E9EEFBB6F0A06871275068	BSU_27280	yrrT	BSU_27280	2,787,846  2,788,487
993A863ED80BA5970C9145A35D407834B322C9DC	BSU_18360	galM	BSU_18360	1,999,849  2,000,826
993F19013151C92DC6A695EF3D585FD17CDAD963	new_967139_967321	S311	new_967139_967321	967,139 → 967,321
99428BD0B1A8E91F4B028ACF8AB51B235DDB4F11	BSU_32500	pucB	BSU_32500	3,339,331  3,339,948
99434727013FCCD6E570AE550560A8546F7F2A41	BSU_37690	bacF	BSU_37690	3,868,287  3,869,486
99453897329E1E822350BF4E37F388D6174E007F	new_2225094_2225336	S798	new_2225094_2225336	2,225,094 → 2,225,336
9949D9A6E04389D08AE8F874DA5019994C06AF88	BSU_13819	ykzS	BSU_13819	1,448,013  1,448,207
994D5A36AECC75F5D0B59F7755BC5DB935ED6CE8	BSU_33400	yvgN	BSU_33400	3,426,749  3,427,579
99581CC6AFFA2D1392748B4D9C99DEF8B7601F75	BSU_03430	nucA	BSU_03430	372,154  372,597
995C3D0916A6EDEA5A26227DE4F49747E95D6A40	BSU_11799	yjzK	BSU_11799	1,252,815  1,253,021
997434F9679B3A2F8D2453D0C3BAB24F5BB90922	BSU_25840	phrE	BSU_25840	2,660,330  2,660,464
9974CB636EE011E004CC19B749E338C4D712F8B0	new_1263613_1263701_c	S431	new_1263613_1263701_c	1,263,613 → 1,263,701
997B828A99D6D8460712C18ED0CE566B285C22DC	BSU_13670	mhqR	BSU_13670	1,433,199  1,433,636
9983F251C2AE77F0C2EAFF2DBE67B5882FB6F6EC	new_2002352_2002456_c	S681	new_2002352_2002456_c	2,002,352 → 2,002,456
99AE1E6D8186EC460FBD8BAA783389B7702C6FEA	new_3072287_3072400	S1151	new_3072287_3072400	3,072,287 → 3,072,400
99C4008F5D74132B4763415AE8B22C69598B41E1	BSU_26240	yqaO	BSU_26240	2,692,645  2,692,851
99C8AA68035A9580FA3145ABE66F4DD63CDD6AE8	BSU_03240	ycgQ	BSU_03240	349,996  350,853
99ECA1B305145A63BD3A72094EF24F56D875BCC1	BSU_34950	pelC	BSU_34950	3,590,603  3,591,268
99F1FAF28FB4817D94E84BD5288FA33124558933	BSU_37960	ywdH	BSU_37960	3,896,290 → 3,897,660
99F6BEE030EE49799ADB60114D3E37619EC6E55C	BSU_19130	yocA	BSU_19130	2,085,303  2,085,980
9A03964C94A9253B3D9AAA60ACA0651AED49A627	BSU_21550	yokL	BSU_21550	2,273,989  2,274,522
9A0BFC664D01CF6608E587DA22DEAABAE109EF16	BSU_11020	yitK	BSU_11020	1,180,909  1,181,400
9A1871BD853254EEA8B4E78CA187F9315CBDF43D	BSU_33090	liaS	BSU_33090	3,395,035  3,396,117
9A223AE85131511B7EA3A71EA57D87E8B167FA67	BSU_40030	yxaB	BSU_40030	4,110,949  4,111,980
9A22825FD67B6A205807433D0B4908F86E5AB343	BSU_19620	ldcB	BSU_19620	2,134,566  2,135,387
